temp	time
58.89	07:49:34
58.89	07:49:44
58.89	07:49:54
58.89	07:50:04
58.05	07:50:14
58.02	07:50:24
58.02	07:50:34
58.02	07:50:45
58.02	07:50:55
58.04	07:51:05
58.02	07:51:15
58.02	07:51:25
58.02	07:51:35
58.02	07:51:45
58.02	07:51:55
58.02	07:52:05
58.02	07:52:15
58.02	07:52:25
58.02	07:52:35
58.02	07:52:45
58.03	07:52:55
58.02	07:53:06
58.01	07:53:16
58.02	07:53:26
58.02	07:53:36
58.01	07:53:46
58.01	07:53:56
58.02	07:54:06
58.02	07:54:16
58.02	07:54:26
58.02	07:54:36
58.02	07:54:46
58.02	07:54:56
58.02	07:55:06
58.02	07:55:17
58.01	07:55:27
58.00	07:55:37
58.02	07:55:47
58.02	07:55:57
58.01	07:56:07
58.02	07:56:17
58.02	07:56:27
58.02	07:56:37
58.02	07:56:47
58.02	07:56:57
58.01	07:57:07
58.01	07:57:17
58.02	07:57:27
58.02	07:57:38
58.02	07:57:48
58.02	07:57:58
58.02	07:58:08
58.02	07:58:18
58.02	07:58:28
58.02	07:58:38
58.02	07:58:48
58.02	07:58:58
58.02	07:59:08
58.02	07:59:18
58.02	07:59:28
58.02	07:59:38
58.02	07:59:48
58.02	07:59:59
58.01	08:00:09
58.03	08:00:19
58.03	08:00:29
57.98	08:00:39
58.02	08:00:49
58.02	08:00:59
58.02	08:01:09
58.02	08:01:19
58.03	08:01:29
58.02	08:01:39
58.01	08:01:49
58.01	08:01:59
58.01	08:02:10
58.02	08:02:20
58.03	08:02:30
58.00	08:02:40
58.00	08:02:50
58.01	08:03:00
58.02	08:03:10
57.99	08:03:20
58.01	08:03:30
58.02	08:03:40
58.01	08:03:50
58.00	08:04:00
58.01	08:04:10
58.03	08:04:20
58.03	08:04:31
58.02	08:04:41
58.01	08:04:51
58.02	08:05:01
58.01	08:05:11
58.00	08:05:21
58.02	08:05:31
58.01	08:05:41
58.02	08:05:51
58.02	08:06:01
58.01	08:06:11
58.01	08:06:21
58.02	08:06:31
58.02	08:06:41
58.00	08:06:52
58.02	08:07:02
58.02	08:07:12
58.02	08:07:22
58.02	08:07:32
58.01	08:07:42
58.01	08:07:52
58.03	08:08:02
58.01	08:08:12
58.02	08:08:22
57.99	08:08:32
57.98	08:08:42
58.01	08:08:52
57.98	08:09:03
58.02	08:09:13
58.01	08:09:23
58.01	08:09:33
58.01	08:09:43
58.01	08:09:53
58.01	08:10:03
58.01	08:10:13
58.00	08:10:23
58.01	08:10:33
58.00	08:10:43
57.96	08:10:53
58.01	08:11:03
57.99	08:11:13
58.02	08:11:24
57.99	08:11:34
57.99	08:11:44
57.98	08:11:54
58.00	08:12:04
58.01	08:12:14
57.98	08:12:24
58.01	08:12:34
57.99	08:12:44
57.99	08:12:54
58.02	08:13:04
58.00	08:13:14
57.96	08:13:24
58.00	08:13:35
57.98	08:13:45
57.99	08:13:55
58.02	08:14:05
57.99	08:14:15
58.00	08:14:25
57.99	08:14:35
57.99	08:14:45
57.98	08:14:55
57.98	08:15:05
57.98	08:15:15
57.99	08:15:25
57.98	08:15:35
57.93	08:15:45
57.93	08:15:56
57.97	08:16:06
57.98	08:16:16
57.99	08:16:26
57.96	08:16:36
57.96	08:16:46
57.92	08:16:56
57.98	08:17:06
57.98	08:17:16
57.96	08:17:26
57.99	08:17:36
57.98	08:17:46
57.93	08:17:56
57.98	08:18:06
57.97	08:18:17
58.00	08:18:27
57.97	08:18:37
57.94	08:18:47
57.91	08:18:57
57.97	08:19:07
57.95	08:19:17
57.98	08:19:27
57.98	08:19:37
57.99	08:19:47
57.98	08:19:57
57.98	08:20:07
58.00	08:20:17
58.00	08:20:28
57.98	08:20:38
57.98	08:20:48
57.98	08:20:58
57.96	08:21:08
57.95	08:21:18
57.94	08:21:28
57.96	08:21:38
57.98	08:21:48
57.93	08:21:58
57.99	08:22:08
57.99	08:22:18
57.99	08:22:28
57.97	08:22:38
57.98	08:22:49
57.93	08:22:59
57.97	08:23:09
57.99	08:23:19
57.99	08:23:29
57.94	08:23:39
57.92	08:23:49
57.87	08:23:59
57.94	08:24:09
57.91	08:24:19
57.94	08:24:29
58.00	08:24:39
57.92	08:24:49
57.95	08:24:59
57.98	08:25:10
57.91	08:25:20
57.93	08:25:30
58.00	08:25:40
57.96	08:25:50
58.01	08:26:00
57.97	08:26:10
57.98	08:26:20
57.99	08:26:30
58.00	08:26:40
57.99	08:26:50
58.02	08:27:00
57.99	08:27:10
58.00	08:27:21
58.02	08:27:31
57.96	08:27:41
57.94	08:27:51
57.90	08:28:01
57.92	08:28:11
57.90	08:28:21
57.94	08:28:31
57.94	08:28:41
57.96	08:28:51
57.99	08:29:01
57.99	08:29:11
57.98	08:29:21
57.93	08:29:31
57.95	08:29:42
57.98	08:29:52
57.98	08:30:02
57.98	08:30:12
58.01	08:30:22
57.96	08:30:32
57.98	08:30:42
57.93	08:30:52
57.98	08:31:02
57.98	08:31:12
58.00	08:31:22
57.98	08:31:32
57.97	08:31:42
57.98	08:31:52
57.99	08:32:03
57.92	08:32:13
57.96	08:32:23
57.99	08:32:33
57.99	08:32:43
57.97	08:32:53
57.99	08:33:03
57.99	08:33:13
58.01	08:33:23
57.99	08:33:33
57.98	08:33:43
57.96	08:33:53
57.96	08:34:03
57.98	08:34:14
57.99	08:34:24
57.98	08:34:34
57.93	08:34:44
58.00	08:34:54
58.00	08:35:04
58.00	08:35:14
57.98	08:35:24
57.95	08:35:34
57.98	08:35:44
57.99	08:35:54
57.98	08:36:04
57.94	08:36:14
57.91	08:36:24
57.96	08:36:35
57.98	08:36:45
57.98	08:36:55
57.97	08:37:05
57.84	08:37:15
57.91	08:37:25
57.95	08:37:35
57.91	08:37:45
57.93	08:37:55
57.93	08:38:05
57.98	08:38:15
57.91	08:38:25
57.95	08:38:35
57.92	08:38:45
57.94	08:38:56
58.00	08:39:06
57.98	08:39:16
57.96	08:39:26
57.92	08:39:36
57.98	08:39:46
57.98	08:39:56
58.00	08:40:06
57.98	08:40:16
57.91	08:40:26
57.95	08:40:36
57.89	08:40:46
57.94	08:40:56
57.96	08:41:07
58.01	08:41:17
57.98	08:41:27
58.01	08:41:37
57.97	08:41:47
58.00	08:41:57
57.99	08:42:07
58.01	08:42:17
57.98	08:42:27
58.00	08:42:37
58.02	08:42:47
57.98	08:42:57
57.99	08:43:07
58.01	08:43:17
58.01	08:43:28
58.02	08:43:38
58.02	08:43:48
58.00	08:43:58
58.02	08:44:08
57.98	08:44:18
57.94	08:44:28
57.98	08:44:38
58.02	08:44:48
58.01	08:44:58
58.01	08:45:08
57.99	08:45:18
58.00	08:45:28
58.01	08:45:38
58.01	08:45:49
58.01	08:45:59
58.00	08:46:09
58.02	08:46:19
57.98	08:46:29
58.01	08:46:39
58.01	08:46:49
58.01	08:46:59
57.99	08:47:09
58.01	08:47:19
58.02	08:47:29
58.00	08:47:39
58.01	08:47:49
58.01	08:48:00
58.01	08:48:10
58.02	08:48:20
58.01	08:48:30
58.02	08:48:40
58.02	08:48:50
57.99	08:49:00
57.98	08:49:10
58.02	08:49:20
57.99	08:49:30
58.02	08:49:40
58.00	08:49:50
58.00	08:50:00
58.01	08:50:10
58.02	08:50:21
58.01	08:50:31
58.00	08:50:41
58.02	08:50:51
58.01	08:51:01
58.01	08:51:11
58.01	08:51:21
58.01	08:51:31
58.00	08:51:41
58.01	08:51:51
58.02	08:52:01
58.01	08:52:11
58.00	08:52:21
58.01	08:52:31
58.02	08:52:42
58.02	08:52:52
58.02	08:53:02
58.03	08:53:12
58.02	08:53:22
58.02	08:53:32
58.00	08:53:42
58.02	08:53:52
58.02	08:54:02
58.02	08:54:12
58.00	08:54:22
58.00	08:54:32
58.02	08:54:42
58.01	08:54:53
58.01	08:55:03
58.02	08:55:13
58.02	08:55:23
58.02	08:55:33
58.02	08:55:43
58.02	08:55:53
58.00	08:56:03
58.02	08:56:13
58.02	08:56:23
58.02	08:56:33
58.02	08:56:43
58.02	08:56:53
58.02	08:57:03
58.03	08:57:14
58.02	08:57:24
58.00	08:57:34
58.01	08:57:44
58.02	08:57:54
58.02	08:58:04
58.03	08:58:14
58.02	08:58:24
58.02	08:58:34
58.02	08:58:44
58.02	08:58:54
58.02	08:59:04
58.02	08:59:14
58.02	08:59:25
58.02	08:59:35
58.02	08:59:45
58.02	08:59:55
58.02	09:00:05
58.02	09:00:15
58.01	09:00:25
58.02	09:00:35
58.03	09:00:45
58.02	09:00:55
58.02	09:01:05
58.02	09:01:15
58.03	09:01:25
58.02	09:01:35
58.02	09:01:46
58.01	09:01:56
58.02	09:02:06
58.02	09:02:16
58.01	09:02:26
58.02	09:02:36
58.01	09:02:46
58.02	09:02:56
58.02	09:03:06
58.02	09:03:16
58.02	09:03:26
58.01	09:03:36
58.02	09:03:46
58.03	09:03:56
58.02	09:04:07
58.02	09:04:17
58.02	09:04:27
58.02	09:04:37
58.02	09:04:47
58.02	09:04:57
58.03	09:05:07
58.02	09:05:17
58.02	09:05:27
58.02	09:05:37
58.02	09:05:47
58.02	09:05:57
58.02	09:06:07
58.02	09:06:18
58.02	09:06:28
58.02	09:06:38
58.02	09:06:48
58.02	09:06:58
58.02	09:07:08
58.02	09:07:18
58.02	09:07:28
58.03	09:07:38
58.02	09:07:48
58.02	09:07:58
58.02	09:08:08
58.02	09:08:18
58.02	09:08:28
58.02	09:08:39
58.02	09:08:49
58.02	09:08:59
58.03	09:09:09
58.02	09:09:19
58.03	09:09:29
58.01	09:09:39
58.02	09:09:49
58.02	09:09:59
58.02	09:10:09
58.02	09:10:19
58.03	09:10:29
58.02	09:10:39
58.03	09:10:49
58.02	09:11:00
58.02	09:11:10
58.02	09:11:20
58.03	09:11:30
58.02	09:11:40
58.02	09:11:50
58.03	09:12:00
58.02	09:12:10
58.02	09:12:20
58.02	09:12:30
58.03	09:12:40
58.02	09:12:50
58.02	09:13:00
58.02	09:13:11
58.02	09:13:21
58.02	09:13:31
58.02	09:13:41
58.02	09:13:51
58.02	09:14:01
58.03	09:14:11
58.02	09:14:21
58.03	09:14:31
58.02	09:14:41
58.02	09:14:51
58.02	09:15:01
58.02	09:15:11
58.02	09:15:21
58.02	09:15:32
58.03	09:15:42
58.02	09:15:52
58.04	09:16:02
58.02	09:16:12
58.02	09:16:22
58.02	09:16:32
58.02	09:16:42
58.02	09:16:52
58.03	09:17:02
58.03	09:17:12
58.04	09:17:22
58.02	09:17:32
58.02	09:17:42
58.02	09:17:53
58.02	09:18:03
58.03	09:18:13
58.02	09:18:23
58.02	09:18:33
58.03	09:18:43
58.02	09:18:53
58.02	09:19:03
58.02	09:19:13
58.02	09:19:23
58.02	09:19:33
58.02	09:19:43
58.03	09:19:53
58.02	09:20:04
58.03	09:20:14
58.02	09:20:24
58.03	09:20:34
58.03	09:20:44
58.04	09:20:54
58.02	09:21:04
58.03	09:21:14
58.02	09:21:24
58.03	09:21:34
58.02	09:21:44
58.02	09:21:54
58.04	09:22:04
58.02	09:22:14
58.02	09:22:25
58.04	09:22:35
58.02	09:22:45
58.02	09:22:55
58.02	09:23:05
58.03	09:23:15
58.03	09:23:25
58.04	09:23:35
58.03	09:23:45
58.04	09:23:55
58.02	09:24:05
58.02	09:24:15
58.02	09:24:25
58.05	09:24:35
58.05	09:24:46
58.02	09:24:56
58.03	09:25:06
58.04	09:25:16
58.05	09:25:26
58.03	09:25:36
58.05	09:25:46
58.05	09:25:56
58.03	09:26:06
58.05	09:26:16
58.06	09:26:26
58.06	09:26:36
58.05	09:26:46
58.06	09:26:57
58.05	09:27:07
58.04	09:27:17
58.05	09:27:27
58.07	09:27:37
58.08	09:27:47
58.05	09:27:57
58.09	09:28:07
58.08	09:28:17
58.04	09:28:27
58.06	09:28:37
58.06	09:28:47
58.07	09:28:57
58.09	09:29:07
58.10	09:29:18
58.05	09:29:28
58.07	09:29:38
58.06	09:29:48
58.10	09:29:58
58.09	09:30:08
58.08	09:30:18
58.06	09:30:28
58.12	09:30:38
58.14	09:30:48
58.07	09:30:58
58.12	09:31:08
58.13	09:31:18
58.10	09:31:28
58.10	09:31:39
58.04	09:31:49
58.05	09:31:59
58.06	09:32:09
58.05	09:32:19
58.07	09:32:29
58.11	09:32:39
58.11	09:32:49
58.16	09:32:59
58.08	09:33:09
58.07	09:33:19
58.08	09:33:29
58.07	09:33:39
58.08	09:33:50
58.06	09:34:00
58.10	09:34:10
58.11	09:34:20
58.09	09:34:30
58.07	09:34:40
58.13	09:34:50
58.16	09:35:00
58.11	09:35:10
58.09	09:35:20
58.12	09:35:30
58.15	09:35:40
58.12	09:35:50
58.22	09:36:00
58.20	09:36:11
58.19	09:36:21
58.13	09:36:31
58.12	09:36:41
58.19	09:36:51
58.14	09:37:01
58.17	09:37:11
58.22	09:37:21
58.30	09:37:31
58.28	09:37:41
58.23	09:37:51
58.20	09:38:01
58.25	09:38:11
58.31	09:38:21
58.22	09:38:32
58.25	09:38:42
58.30	09:38:52
58.26	09:39:02
58.19	09:39:12
58.33	09:39:22
58.39	09:39:32
58.25	09:39:42
58.28	09:39:52
58.32	09:40:02
58.29	09:40:12
58.32	09:40:22
58.37	09:40:32
58.49	09:40:43
58.36	09:40:53
58.41	09:41:03
58.42	09:41:13
58.36	09:41:23
58.43	09:41:33
58.46	09:41:43
58.49	09:41:53
58.48	09:42:03
58.52	09:42:13
58.51	09:42:23
58.46	09:42:33
58.47	09:42:43
58.38	09:42:53
58.54	09:43:04
58.50	09:43:14
58.50	09:43:24
58.59	09:43:34
58.45	09:43:44
58.49	09:43:54
58.48	09:44:04
58.58	09:44:14
58.52	09:44:24
58.56	09:44:34
58.63	09:44:44
58.63	09:44:54
58.59	09:45:04
58.63	09:45:15
58.65	09:45:25
58.59	09:45:35
58.48	09:45:45
58.52	09:45:55
58.65	09:46:05
58.59	09:46:15
58.62	09:46:25
58.55	09:46:35
58.61	09:46:45
58.60	09:46:55
58.66	09:47:05
58.67	09:47:15
58.61	09:47:25
58.59	09:47:36
58.66	09:47:46
58.70	09:47:56
58.66	09:48:06
58.66	09:48:16
58.70	09:48:26
58.72	09:48:36
58.66	09:48:46
58.71	09:48:56
58.74	09:49:06
58.62	09:49:16
58.70	09:49:26
58.71	09:49:36
58.71	09:49:46
58.74	09:49:57
58.63	09:50:07
58.65	09:50:17
58.66	09:50:27
58.75	09:50:37
58.70	09:50:47
58.69	09:50:57
58.77	09:51:07
58.70	09:51:17
58.67	09:51:27
58.79	09:51:37
58.75	09:51:47
58.77	09:51:57
58.79	09:52:08
58.78	09:52:18
58.78	09:52:28
58.76	09:52:38
58.78	09:52:48
58.78	09:52:58
58.80	09:53:08
58.77	09:53:18
58.71	09:53:28
58.76	09:53:38
58.78	09:53:48
58.72	09:53:58
58.81	09:54:08
58.80	09:54:18
58.79	09:54:29
58.79	09:54:39
58.78	09:54:49
58.79	09:54:59
58.84	09:55:09
58.81	09:55:19
58.82	09:55:29
58.83	09:55:39
58.83	09:55:49
58.82	09:55:59
58.79	09:56:09
58.82	09:56:19
58.81	09:56:29
58.85	09:56:39
58.83	09:56:50
58.83	09:57:00
58.87	09:57:10
58.83	09:57:20
58.85	09:57:30
58.81	09:57:40
58.88	09:57:50
58.84	09:58:00
58.86	09:58:10
58.82	09:58:20
58.78	09:58:30
58.86	09:58:40
58.87	09:58:50
58.88	09:59:01
58.90	09:59:11
58.89	09:59:21
58.89	09:59:31
59.35	09:59:41
59.77	09:59:51
59.77	10:00:01
59.77	10:00:11
59.77	10:00:21
59.77	10:00:31
59.77	10:00:41
59.77	10:00:51
59.78	10:01:01
59.76	10:01:11
59.74	10:01:22
59.77	10:01:32
59.77	10:01:42
59.77	10:01:52
59.77	10:02:02
59.82	10:02:12
59.80	10:02:22
59.86	10:02:32
60.03	10:02:42
60.29	10:02:52
60.50	10:03:02
60.34	10:03:12
60.12	10:03:22
60.01	10:03:32
60.16	10:03:43
59.98	10:03:53
59.96	10:04:03
59.94	10:04:13
60.03	10:04:23
59.88	10:04:33
59.95	10:04:43
59.88	10:04:53
59.89	10:05:03
59.87	10:05:13
59.82	10:05:23
59.82	10:05:33
59.84	10:05:43
59.85	10:05:54
59.81	10:06:04
59.85	10:06:14
59.86	10:06:24
59.85	10:06:34
59.86	10:06:44
59.81	10:06:54
59.79	10:07:04
59.79	10:07:14
59.81	10:07:24
59.83	10:07:34
59.84	10:07:44
59.85	10:07:54
59.81	10:08:04
59.80	10:08:15
59.79	10:08:25
59.81	10:08:35
59.81	10:08:45
59.79	10:08:55
59.79	10:09:05
59.86	10:09:15
59.83	10:09:25
59.81	10:09:35
59.83	10:09:45
59.83	10:09:55
59.81	10:10:05
59.79	10:10:15
59.81	10:10:26
59.85	10:10:36
59.81	10:10:46
59.81	10:10:56
59.81	10:11:06
59.84	10:11:16
59.80	10:11:26
59.83	10:11:36
59.84	10:11:46
59.82	10:11:56
59.84	10:12:06
59.80	10:12:16
59.85	10:12:26
59.80	10:12:36
59.82	10:12:47
59.84	10:12:57
59.85	10:13:07
59.85	10:13:17
59.83	10:13:27
59.84	10:13:37
59.81	10:13:47
59.83	10:13:57
59.81	10:14:07
59.83	10:14:17
59.85	10:14:27
59.81	10:14:37
59.82	10:14:47
59.84	10:14:57
59.82	10:15:08
59.81	10:15:18
59.83	10:15:28
59.87	10:15:38
59.89	10:15:48
59.85	10:15:58
59.87	10:16:08
59.88	10:16:18
59.89	10:16:28
59.88	10:16:38
59.81	10:16:48
59.82	10:16:58
59.88	10:17:08
59.85	10:17:19
59.81	10:17:29
59.84	10:17:39
59.78	10:17:49
59.82	10:17:59
59.84	10:18:09
59.81	10:18:19
59.84	10:18:29
59.85	10:18:39
59.84	10:18:49
59.83	10:18:59
59.82	10:19:09
59.84	10:19:19
59.85	10:19:29
59.51	10:19:40
58.92	10:19:50
59.07	10:20:00
59.01	10:20:10
58.98	10:20:20
58.96	10:20:30
59.03	10:20:40
58.95	10:20:50
59.01	10:21:00
59.00	10:21:10
59.00	10:21:20
58.98	10:21:30
59.04	10:21:40
59.05	10:21:51
59.05	10:22:01
59.03	10:22:11
59.02	10:22:21
59.07	10:22:31
58.97	10:22:41
59.03	10:22:51
59.05	10:23:01
59.00	10:23:11
59.00	10:23:21
59.00	10:23:31
59.04	10:23:41
59.07	10:23:51
59.04	10:24:01
59.02	10:24:12
59.00	10:24:22
59.02	10:24:32
59.08	10:24:42
58.99	10:24:52
59.04	10:25:02
59.02	10:25:12
59.04	10:25:22
59.03	10:25:32
59.03	10:25:42
59.07	10:25:52
59.09	10:26:02
59.14	10:26:12
59.11	10:26:22
59.12	10:26:33
59.10	10:26:43
59.17	10:26:53
59.13	10:27:03
59.14	10:27:13
59.23	10:27:23
59.13	10:27:33
59.22	10:27:43
59.22	10:27:53
59.25	10:28:03
59.22	10:28:13
59.14	10:28:23
59.29	10:28:33
59.16	10:28:44
59.14	10:28:54
59.09	10:29:04
59.29	10:29:14
59.16	10:29:24
59.11	10:29:34
59.22	10:29:44
59.21	10:29:54
59.12	10:30:04
59.22	10:30:14
59.22	10:30:24
59.28	10:30:34
59.27	10:30:44
59.26	10:30:54
59.24	10:31:05
59.27	10:31:15
59.28	10:31:25
59.22	10:31:35
59.29	10:31:45
59.15	10:31:55
59.30	10:32:05
59.29	10:32:15
59.30	10:32:25
59.22	10:32:35
59.26	10:32:45
59.33	10:32:55
59.37	10:33:05
59.40	10:33:15
59.30	10:33:26
59.32	10:33:36
59.28	10:33:46
59.33	10:33:56
59.34	10:34:06
59.29	10:34:16
59.35	10:34:26
59.38	10:34:36
59.36	10:34:46
59.22	10:34:56
59.34	10:35:06
59.37	10:35:16
59.46	10:35:26
59.47	10:35:37
59.39	10:35:47
59.43	10:35:57
59.39	10:36:07
59.31	10:36:17
59.35	10:36:27
59.29	10:36:37
59.38	10:36:47
59.35	10:36:57
59.47	10:37:07
59.40	10:37:17
59.46	10:37:27
59.44	10:37:37
59.43	10:37:47
59.37	10:37:58
59.39	10:38:08
59.31	10:38:18
59.36	10:38:28
59.29	10:38:38
59.41	10:38:48
59.37	10:38:58
59.47	10:39:08
59.42	10:39:18
59.45	10:39:28
59.43	10:39:38
59.37	10:39:48
59.44	10:39:58
59.47	10:40:09
59.53	10:40:19
59.55	10:40:29
59.57	10:40:39
59.48	10:40:49
59.51	10:40:59
59.54	10:41:09
59.49	10:41:19
59.55	10:41:29
59.51	10:41:39
59.48	10:41:49
59.50	10:41:59
59.47	10:42:09
59.48	10:42:19
59.45	10:42:30
59.53	10:42:40
59.55	10:42:50
59.60	10:43:00
59.50	10:43:10
59.59	10:43:20
59.57	10:43:30
59.50	10:43:40
59.57	10:43:50
59.53	10:44:00
59.59	10:44:10
59.63	10:44:20
59.51	10:44:30
59.54	10:44:40
59.63	10:44:51
59.69	10:45:01
59.56	10:45:11
59.65	10:45:21
59.60	10:45:31
59.57	10:45:41
59.61	10:45:51
59.59	10:46:01
59.59	10:46:11
59.60	10:46:21
59.59	10:46:31
59.59	10:46:41
59.62	10:46:51
59.62	10:47:02
59.60	10:47:12
59.60	10:47:22
59.63	10:47:32
59.56	10:47:42
59.65	10:47:52
59.63	10:48:02
59.63	10:48:12
59.63	10:48:22
59.66	10:48:32
59.63	10:48:42
59.69	10:48:52
59.68	10:49:02
59.66	10:49:12
59.71	10:49:23
59.66	10:49:33
59.68	10:49:43
59.66	10:49:53
59.68	10:50:03
59.66	10:50:13
59.67	10:50:23
59.70	10:50:33
59.68	10:50:43
59.63	10:50:53
59.59	10:51:03
59.66	10:51:13
59.64	10:51:23
59.63	10:51:33
59.70	10:51:44
59.64	10:51:54
59.70	10:52:04
59.67	10:52:14
59.66	10:52:24
59.72	10:52:34
59.66	10:52:44
59.72	10:52:54
59.71	10:53:04
59.66	10:53:14
59.70	10:53:24
59.65	10:53:34
59.73	10:53:44
59.72	10:53:55
59.74	10:54:05
59.66	10:54:15
59.73	10:54:25
59.76	10:54:35
59.73	10:54:45
59.72	10:54:55
59.70	10:55:05
59.74	10:55:15
59.72	10:55:25
59.75	10:55:35
59.76	10:55:45
59.77	10:55:55
59.73	10:56:05
59.69	10:56:16
59.69	10:56:26
59.72	10:56:36
59.75	10:56:46
59.73	10:56:56
59.73	10:57:06
59.73	10:57:16
59.71	10:57:26
59.73	10:57:36
59.74	10:57:46
59.73	10:57:56
59.73	10:58:06
59.75	10:58:16
59.77	10:58:27
59.73	10:58:37
59.74	10:58:47
59.72	10:58:57
59.73	10:59:07
59.73	10:59:17
59.71	10:59:27
59.73	10:59:37
59.75	10:59:47
59.73	10:59:57
59.73	11:00:07
59.77	11:00:17
59.74	11:00:27
59.73	11:00:37
59.75	11:00:48
59.75	11:00:58
59.76	11:01:08
59.75	11:01:18
59.77	11:01:28
59.74	11:01:38
59.74	11:01:48
59.75	11:01:58
59.77	11:02:08
59.76	11:02:18
59.75	11:02:28
59.76	11:02:38
59.74	11:02:48
59.76	11:02:59
59.75	11:03:09
59.77	11:03:19
59.74	11:03:29
59.77	11:03:39
59.74	11:03:49
59.76	11:03:59
59.76	11:04:09
59.77	11:04:19
59.77	11:04:29
59.76	11:04:39
59.77	11:04:49
59.78	11:04:59
59.77	11:05:09
59.77	11:05:20
59.77	11:05:30
59.76	11:05:40
59.77	11:05:50
59.77	11:06:00
59.78	11:06:10
59.77	11:06:20
59.77	11:06:30
59.77	11:06:40
59.77	11:06:50
59.77	11:07:00
59.77	11:07:10
59.74	11:07:20
59.77	11:07:30
59.79	11:07:41
59.76	11:07:51
59.76	11:08:01
59.77	11:08:11
59.76	11:08:21
59.77	11:08:31
59.77	11:08:41
59.77	11:08:51
59.77	11:09:01
59.78	11:09:11
59.78	11:09:21
59.77	11:09:31
59.77	11:09:41
59.77	11:09:52
59.80	11:10:02
59.77	11:10:12
59.77	11:10:22
59.77	11:10:32
59.77	11:10:42
59.77	11:10:52
59.77	11:11:02
59.77	11:11:12
59.77	11:11:22
59.78	11:11:32
59.78	11:11:42
59.77	11:11:52
59.77	11:12:02
59.77	11:12:13
59.78	11:12:23
59.77	11:12:33
59.79	11:12:43
59.77	11:12:53
59.77	11:13:03
59.77	11:13:13
59.77	11:13:23
59.77	11:13:33
59.77	11:13:43
59.77	11:13:53
59.77	11:14:03
59.77	11:14:13
59.78	11:14:23
59.78	11:14:34
59.77	11:14:44
59.77	11:14:54
59.77	11:15:04
59.77	11:15:14
59.77	11:15:24
59.78	11:15:34
59.78	11:15:44
59.77	11:15:54
59.78	11:16:04
59.78	11:16:14
59.78	11:16:24
59.79	11:16:34
59.77	11:16:45
59.78	11:16:55
59.78	11:17:05
59.79	11:17:15
59.79	11:17:25
59.78	11:17:35
59.78	11:17:45
59.79	11:17:55
59.78	11:18:05
59.78	11:18:15
59.79	11:18:25
59.77	11:18:35
59.79	11:18:45
59.79	11:18:55
59.78	11:19:06
59.78	11:19:16
59.81	11:19:26
59.80	11:19:36
59.79	11:19:46
59.81	11:19:56
59.80	11:20:06
59.78	11:20:16
59.79	11:20:26
59.80	11:20:36
59.80	11:20:46
59.80	11:20:56
59.78	11:21:06
59.81	11:21:17
59.83	11:21:27
59.80	11:21:37
59.81	11:21:47
59.78	11:21:57
59.85	11:22:07
59.81	11:22:17
59.88	11:22:27
59.83	11:22:37
59.83	11:22:47
59.86	11:22:57
59.88	11:23:07
59.87	11:23:17
59.86	11:23:27
59.82	11:23:38
59.81	11:23:48
59.82	11:23:58
59.84	11:24:08
59.90	11:24:18
59.89	11:24:28
59.90	11:24:38
59.90	11:24:48
59.88	11:24:58
59.93	11:25:08
59.91	11:25:18
59.89	11:25:28
59.97	11:25:38
60.05	11:25:48
59.93	11:25:59
60.00	11:26:09
60.05	11:26:19
60.08	11:26:29
60.04	11:26:39
60.13	11:26:49
60.10	11:26:59
60.07	11:27:09
60.05	11:27:19
60.03	11:27:29
60.15	11:27:39
60.14	11:27:49
60.15	11:27:59
60.05	11:28:10
60.21	11:28:20
60.10	11:28:30
60.10	11:28:40
60.04	11:28:50
60.11	11:29:00
60.21	11:29:10
60.16	11:29:20
60.20	11:29:30
60.19	11:29:40
60.13	11:29:50
60.15	11:30:00
60.14	11:30:10
60.19	11:30:20
60.17	11:30:31
60.11	11:30:41
60.31	11:30:51
60.23	11:31:01
60.14	11:31:11
60.21	11:31:21
60.27	11:31:31
60.25	11:31:41
60.21	11:31:51
60.20	11:32:01
60.23	11:32:11
60.25	11:32:21
60.25	11:32:31
60.19	11:32:42
60.34	11:32:52
60.33	11:33:02
60.36	11:33:12
60.34	11:33:22
60.32	11:33:32
60.33	11:33:42
60.29	11:33:52
60.36	11:34:02
60.41	11:34:12
60.39	11:34:22
60.39	11:34:32
60.43	11:34:42
60.46	11:34:52
60.51	11:35:03
60.47	11:35:13
60.39	11:35:23
60.32	11:35:33
60.47	11:35:43
60.48	11:35:53
60.45	11:36:03
60.40	11:36:13
60.41	11:36:23
60.45	11:36:33
60.47	11:36:43
60.47	11:36:53
60.51	11:37:03
60.50	11:37:13
60.55	11:37:24
60.47	11:37:34
60.46	11:37:44
60.52	11:37:54
60.54	11:38:04
60.56	11:38:14
60.47	11:38:24
60.54	11:38:34
60.54	11:38:44
60.51	11:38:54
60.48	11:39:04
60.54	11:39:14
60.50	11:39:24
60.54	11:39:35
60.60	11:39:45
60.53	11:39:55
60.52	11:40:05
60.57	11:40:15
60.54	11:40:25
60.54	11:40:35
60.54	11:40:45
60.59	11:40:55
60.56	11:41:05
60.61	11:41:15
60.55	11:41:25
60.61	11:41:35
60.59	11:41:45
60.60	11:41:56
60.61	11:42:06
60.59	11:42:16
60.56	11:42:26
60.59	11:42:36
60.63	11:42:46
60.66	11:42:56
60.59	11:43:06
60.61	11:43:16
60.62	11:43:26
60.61	11:43:36
60.61	11:43:46
60.61	11:43:56
60.64	11:44:07
60.58	11:44:17
